"Quantity","Period","2.5%","10%","25%","Median","75%","90%","97.5%"
"SBrecent / SBF=0","2021–2024 / 2014–2023",0.126475943243433,0.158601830856503,0.20265407611888,0.254319093973045,0.2971092094001,0.363119961371235,0.488924839900391
"SBrecent / SBMSY","2021–2024 / equilibrium SBMSY",0.651730171875657,0.815313122687162,1.08134135694687,1.4060060878655,1.84820585450265,2.60077858831794,3.60432577909847
"Frecent / FMSY","2020–2023 / equilibrium FMSY",0.343007191074898,0.531579461787558,0.8110300081103,0.915750915750916,1.02538885307837,1.28003706971727,1.43988480921526
