"Group","Quantity","All_q10","All_median","All_q90","PDH_q10","PDH_median","PDH_q90","Max_50_100_difference"
"Combined (RR=0 + RR=1)","SBrecent / SBF=0",0.171872311587458,0.27723254422898,0.39535125412352,0.173101477650138,0.274631879434217,0.393356930091504,0.000494272311463317
"Combined (RR=0 + RR=1)","SBrecent / SBMSY",0.8224690110629,1.5320563655761,2.57164913985633,0.828029704018471,1.5217326351743,2.75201483583573,0.0396185848967145
"Combined (RR=0 + RR=1)","Frecent / FMSY",0.59202173307993,0.838392299011998,1.20604722882749,0.577259586663152,0.838392299011998,1.20126491619436,0.00344838108508205
"RR=0: inclusion","SBrecent / SBF=0",0.158601830856503,0.254319093973045,0.363119961371235,0.172269996214933,0.259055941177697,0.375233916034722,0.000671129406782905
"RR=0: inclusion","SBrecent / SBMSY",0.815313122687162,1.4060060878655,2.60077858831794,0.831933207069756,1.52150755739658,2.84425677298792,0.0334643361397182
"RR=0: inclusion","Frecent / FMSY",0.531579461787558,0.915750915750916,1.28003706971727,0.496998884590891,0.884174403160176,1.19466804640384,0.00122497224952822
"RR=1: exclusion","SBrecent / SBF=0",0.182744738784803,0.294433435599521,0.41846569014018,0.173601708522017,0.281928435182655,0.402718248756843,0.00187796896965559
"RR=1: exclusion","SBrecent / SBMSY",0.875800310519602,1.65489340083552,2.56582076984301,0.826953366518386,1.52449030169598,2.69102754691887,0.031442566537887
"RR=1: exclusion","Frecent / FMSY",0.615871626169858,0.783699059561129,1.0992745082925,0.618009823666743,0.80848209083371,1.20957677897604,0.00145094186155148
