"Quantity","Period","2.5%","10%","25%","Median","75%","90%","97.5%"
"SBrecent / SBF=0","2021–2024 / 2014–2023",0.137579590454438,0.182744738784803,0.247179944983452,0.294433435599521,0.347806771538493,0.41846569014018,0.439607177969122
"SBrecent / SBMSY","2021–2024 / equilibrium SBMSY",0.618311080607934,0.875800310519602,1.1967059097887,1.65489340083552,2.13995966372283,2.56582076984301,3.47011786098007
"Frecent / FMSY","2020–2023 / equilibrium FMSY",0.506031711065622,0.615871626169858,0.666189859248867,0.783699059561129,0.931993358062606,1.0992745082925,1.34822768727146
